image_path,crop,disease,caption,temperature,humidity,rainfall,source_csv,image_full_path
corn_commonrust(1125).JPG,Corn,Common_rust,a leaf with a few spots of brown and white spots with healthy green texture.,30.0,78.0,65.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1125).JPG
corn_commonrust(1126).JPG,Corn,Common_rust,a leaf with a few brown spots and a few brown spots during daylight.,25.0,72.0,49.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1126).JPG
corn_commonrust(1127).JPG,Corn,Common_rust,a leaf with a few brown spots and a few brown spots under natural light.,21.0,97.0,40.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1127).JPG
corn_commonrust(1128).JPG,Corn,Common_rust,a fungus aphid aphid aphid aphid aphid with healthy green texture.,30.0,72.0,47.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1128).JPG
corn_commonrust(1129).JPG,Corn,Common_rust,a leaf with a fungus on it under natural light.,29.0,74.0,60.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1129).JPG
corn_commonrust(113).JPG,Corn,Common_rust,a leaf with a brownish brown color with healthy green texture.,25.0,93.0,56.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(113).JPG
corn_commonrust(1130).JPG,Corn,Common_rust,a leaf with a few spots showing slight discoloration.,29.0,72.0,67.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1130).JPG
corn_commonrust(1131).JPG,Corn,Common_rust,a leaf with a brown spot on it showing slight discoloration.,29.0,72.0,53.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1131).JPG
corn_commonrust(1132).JPG,Corn,Common_rust,a fungus aphid aphid aphid aphid aphid showing slight discoloration.,24.0,86.0,63.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1132).JPG
corn_commonrust(1133).JPG,Corn,Common_rust,a leaf with a scaly spot on it with visible spots.,30.0,70.0,62.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1133).JPG
corn_commonrust(1134).JPG,Corn,Common_rust,a leaf with a few spots of brownish brownish brownish brownish brownish brownish brownish brownish under natural light.,22.0,96.0,50.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1134).JPG
corn_commonrust(1135).JPG,Corn,Common_rust,a fungus aphid aphid aphid aphid aphid during daylight.,23.0,97.0,52.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1135).JPG
corn_commonrust(1136).JPG,Corn,Common_rust,a fungus aphid aphid aphid aphid aphid with visible spots.,24.0,70.0,55.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1136).JPG
corn_commonrust(1137).JPG,Corn,Common_rust,a leaf with a slit in the middle showing slight discoloration.,29.0,83.0,66.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1137).JPG
corn_commonrust(1138).JPG,Corn,Common_rust,a leaf with a brown spot on it with healthy green texture.,26.0,73.0,52.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1138).JPG
corn_commonrust(1139).JPG,Corn,Common_rust,a leaf with a few spots showing early symptoms.,25.0,89.0,65.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1139).JPG
corn_commonrust(114).JPG,Corn,Common_rust,a leaf of a plant with a swollen leaf with visible spots.,24.0,75.0,50.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(114).JPG
corn_commonrust(1140).JPG,Corn,Common_rust,a fungus aphid aphid aphid aphid aphid with healthy green texture.,26.0,87.0,57.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1140).JPG
corn_commonrust(1141).JPG,Corn,Common_rust,a leaf with a fungus on it showing early symptoms.,22.0,90.0,67.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1141).JPG
corn_commonrust(1142).JPG,Corn,Common_rust,a leaf with a swollen leaf and a swollen leaf showing early symptoms.,25.0,71.0,52.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1142).JPG
corn_commonrust(1143).JPG,Corn,Common_rust,a leaf with a few spots under natural light.,24.0,82.0,55.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1143).JPG
corn_commonrust(1144).JPG,Corn,Common_rust,a leaf with a few spots during daylight.,28.0,82.0,42.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1144).JPG
corn_commonrust(1145).JPG,Corn,Common_rust,a leaf with a brown spot on it showing slight discoloration.,29.0,93.0,57.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1145).JPG
corn_commonrust(1146).JPG,Corn,Common_rust,a leaf with a brown spot on it showing slight discoloration.,25.0,83.0,51.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1146).JPG
corn_commonrust(1147).JPG,Corn,Common_rust,a leaf with a few holes with healthy green texture.,23.0,85.0,42.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1147).JPG
corn_commonrust(1148).JPG,Corn,Common_rust,a leaf with a few brown spots and a few brown spots under natural light.,28.0,72.0,64.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1148).JPG
corn_commonrust(1149).JPG,Corn,Common_rust,a leaf with a few brown spots and a few brown spots during daylight.,25.0,91.0,52.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1149).JPG
corn_commonrust(115).JPG,Corn,Common_rust,a leaf with a few spots during daylight.,29.0,96.0,69.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(115).JPG
corn_commonrust(1150).JPG,Corn,Common_rust,a fungus aphid aphid aphid aphid aphid during daylight.,28.0,73.0,47.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1150).JPG
corn_commonrust(1151).JPG,Corn,Common_rust,a leaf with a scaly surface during daylight.,21.0,84.0,62.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1151).JPG
corn_commonrust(1152).JPG,Corn,Common_rust,a leaf with a swollen stem and a swollen leaf showing early symptoms.,29.0,82.0,41.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1152).JPG
corn_commonrust(1153).JPG,Corn,Common_rust,a leaf with a slit in the middle showing early symptoms.,30.0,79.0,43.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1153).JPG
corn_commonrust(1154).JPG,Corn,Common_rust,a leaf with a scaly surface showing slight discoloration.,27.0,84.0,70.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1154).JPG
corn_commonrust(1155).JPG,Corn,Common_rust,a fungus aphid aphid aphid aphid aphid during daylight.,25.0,77.0,59.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1155).JPG
corn_commonrust(1156).JPG,Corn,Common_rust,a leaf with a rusty brown color and a brownish brown color during daylight.,29.0,81.0,51.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1156).JPG
corn_commonrust(1157).JPG,Corn,Common_rust,a leaf is a green leaf with a brown spot on it showing early symptoms.,25.0,93.0,46.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1157).JPG
corn_commonrust(1158).JPG,Corn,Common_rust,a leaf with a few spots under natural light.,22.0,74.0,54.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1158).JPG
corn_commonrust(1159).JPG,Corn,Common_rust,a fungus - a fungus - a fungus - a fung showing slight discoloration.,21.0,81.0,43.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1159).JPG
corn_commonrust(116).JPG,Corn,Common_rust,a leaf with a fungus on it with healthy green texture.,28.0,92.0,69.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(116).JPG
corn_commonrust(1160).JPG,Corn,Common_rust,a leaf with a few spots showing early symptoms.,27.0,96.0,64.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1160).JPG
corn_commonrust(1161).JPG,Corn,Common_rust,a leaf with a scab on it showing early symptoms.,26.0,71.0,57.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1161).JPG
corn_commonrust(1162).JPG,Corn,Common_rust,a rusty brown leaf with a few rusty spots showing slight discoloration.,30.0,97.0,62.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1162).JPG
corn_commonrust(1163).JPG,Corn,Common_rust,a leaf with a fungus on it with healthy green texture.,29.0,89.0,62.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1163).JPG
corn_commonrust(1164).JPG,Corn,Common_rust,a leaf with a swollen leaf during daylight.,23.0,72.0,45.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1164).JPG
corn_commonrust(1165).JPG,Corn,Common_rust,a leaf with a fungus on it during daylight.,22.0,70.0,46.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1165).JPG
corn_commonrust(1166).JPG,Corn,Common_rust,a leaf with a swollen spot on it with visible spots.,29.0,89.0,69.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1166).JPG
corn_commonrust(1167).JPG,Corn,Common_rust,a leaf with a spherical shape and a spherical shape showing early symptoms.,23.0,84.0,41.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1167).JPG
corn_commonrust(1168).JPG,Corn,Common_rust,a leaf with a few spots under natural light.,21.0,85.0,47.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1168).JPG
corn_commonrust(1169).JPG,Corn,Common_rust,a leaf with a spherical shape and a spherical shape showing early symptoms.,21.0,85.0,40.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1169).JPG
corn_commonrust(117).JPG,Corn,Common_rust,a leaf with a few spots during daylight.,20.0,81.0,40.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(117).JPG
corn_commonrust(1170).JPG,Corn,Common_rust,a leaf with a fungus on it under natural light.,27.0,77.0,68.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1170).JPG
corn_commonrust(1171).JPG,Corn,Common_rust,a leaf with a few spots of brownish-blackish spots with visible spots.,27.0,90.0,42.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1171).JPG
corn_commonrust(1172).JPG,Corn,Common_rust,a leaf with a fungus on it with visible spots.,27.0,83.0,43.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1172).JPG
corn_commonrust(1173).JPG,Corn,Common_rust,a leaf is a green leaf with a brown spot on it showing slight discoloration.,28.0,86.0,63.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1173).JPG
corn_commonrust(1174).JPG,Corn,Common_rust,a leaf with a fungus on it with healthy green texture.,30.0,81.0,44.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1174).JPG
corn_commonrust(1175).JPG,Corn,Common_rust,a fungus aphid aphid aphid aphid aphid under natural light.,25.0,74.0,42.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1175).JPG
corn_commonrust(1176).JPG,Corn,Common_rust,a leaf with a swollen leaf and a swollen leaf with visible spots.,29.0,82.0,50.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1176).JPG
corn_commonrust(1177).JPG,Corn,Common_rust,a leaf with a few spots showing early symptoms.,23.0,95.0,47.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1177).JPG
corn_commonrust(1178).JPG,Corn,Common_rust,a leaf with a few brown spots during daylight.,25.0,78.0,64.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1178).JPG
corn_commonrust(1179).JPG,Corn,Common_rust,a leaf with a few brown spots on it under natural light.,21.0,80.0,57.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1179).JPG
corn_commonrust(118).JPG,Corn,Common_rust,a leaf with a few spots of brownish-brownish spots with visible spots.,20.0,73.0,67.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(118).JPG
corn_commonrust(1180).JPG,Corn,Common_rust,a fungus aphid aphid aphid aphid aphid with visible spots.,28.0,74.0,60.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1180).JPG
corn_commonrust(1181).JPG,Corn,Common_rust,a leaf with a brown spot showing early symptoms.,27.0,79.0,50.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1181).JPG
corn_commonrust(1182).JPG,Corn,Common_rust,a leaf with a brownish brown color during daylight.,28.0,80.0,61.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1182).JPG
corn_commonrust(1183).JPG,Corn,Common_rust,a fungus aphid aphid aphid aphid aphid showing slight discoloration.,23.0,87.0,59.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1183).JPG
corn_commonrust(1184).JPG,Corn,Common_rust,a leaf with a brownish brown color during daylight.,25.0,73.0,66.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1184).JPG
corn_commonrust(1185).JPG,Corn,Common_rust,a leaf with a few spots of brownish-blackish rust during daylight.,20.0,86.0,58.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1185).JPG
corn_commonrust(1186).JPG,Corn,Common_rust,a leaf with a fungus on it showing slight discoloration.,29.0,70.0,40.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1186).JPG
corn_commonrust(1187).JPG,Corn,Common_rust,a leaf with a fungus on it under natural light.,20.0,75.0,51.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1187).JPG
corn_commonrust(1188).JPG,Corn,Common_rust,a leaf of a plant with a scaly spot on the leaf under natural light.,20.0,97.0,53.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1188).JPG
corn_commonrust(1189).JPG,Corn,Common_rust,a leaf with a scab on it with healthy green texture.,25.0,70.0,65.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1189).JPG
corn_commonrust(119).JPG,Corn,Common_rust,a fungus aphid aphid aphid aphid aphid showing early symptoms.,20.0,97.0,55.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(119).JPG
corn_commonrust(1190).JPG,Corn,Common_rust,a leaf with a brown spot showing early symptoms.,23.0,74.0,44.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1190).JPG
corn_commonrust(1191).JPG,Corn,Common_rust,a leaf of a plant with a swollen leaf showing early symptoms.,28.0,78.0,55.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1191).JPG
corn_commonrust(1192).JPG,Corn,Common_rust,a leaf with a few brown spots with healthy green texture.,23.0,89.0,45.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(1192).JPG
corn_commonrust(12).JPG,Corn,Common_rust,a leaf with a brown spot on it showing early symptoms.,30.0,81.0,44.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(12).JPG
corn_commonrust(120).JPG,Corn,Common_rust,a leaf with a scaly appearance with visible spots.,21.0,73.0,47.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(120).JPG
corn_commonrust(121).JPG,Corn,Common_rust,a leaf with a brownish brown color and a brownish brown color showing slight discoloration.,28.0,83.0,48.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(121).JPG
corn_commonrust(122).JPG,Corn,Common_rust,a leaf with a few spots of brownish brownish brownish brownish brownish brownish brownish brownish showing slight discoloration.,27.0,83.0,70.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(122).JPG
corn_commonrust(123).JPG,Corn,Common_rust,a fungus sylia sylia sylia s showing early symptoms.,26.0,80.0,60.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(123).JPG
corn_commonrust(124).JPG,Corn,Common_rust,a leaf with a brownish brown color showing slight discoloration.,22.0,84.0,50.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(124).JPG
corn_commonrust(125).JPG,Corn,Common_rust,a leaf with a few spots under natural light.,28.0,96.0,43.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(125).JPG
corn_commonrust(126).JPG,Corn,Common_rust,a leaf with a few spots of brownish-blackish brownish brownish brownish brownish brownish brown under natural light.,30.0,84.0,49.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(126).JPG
corn_commonrust(127).JPG,Corn,Common_rust,a leaf with a few spots of brownish-blackish brownish brownish brownish brownish brownish brown under natural light.,26.0,74.0,41.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(127).JPG
corn_commonrust(128).JPG,Corn,Common_rust,a leaf with a fungus on it under natural light.,30.0,82.0,54.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(128).JPG
corn_commonrust(129).JPG,Corn,Common_rust,a leaf with a red spot on it during daylight.,28.0,90.0,45.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(129).JPG
corn_commonrust(13).JPG,Corn,Common_rust,a fungus aphid aphid aphid aphid aphid with visible spots.,27.0,87.0,61.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(13).JPG
corn_commonrust(130).JPG,Corn,Common_rust,a fungus aphid aphid aphid aphid aphid during daylight.,29.0,71.0,43.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(130).JPG
corn_commonrust(131).JPG,Corn,Common_rust,a leaf with a brown spot on it showing early symptoms.,27.0,76.0,64.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(131).JPG
corn_commonrust(132).JPG,Corn,Common_rust,a fungus aphid aphid aphid aphid aphid with healthy green texture.,21.0,87.0,62.0,Corn_Common_rust.csv,/content/drive/MyDrive/Crop-Dataset/Corn_Common_rust/corn_commonrust(132).JPG
